Date,Equipment,Handedness,"Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"Jan 13, 2022 01:57:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,46,54,71.7,14.5,88,8,72,79,-20,4.28,0.15,22.3,,,
"Jan 13, 2022 01:57:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,40,52,62.7,13.8,88,7,63,79,-22,3.46,0.14,23.4,,,
"Jan 13, 2022 01:57:05 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,61,48,58.4,12.1,74,9,86,79,-16,2.7,0.16,20.5,,,
"Jan 13, 2022 01:56:58 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,46,57,73.7,15.7,78,10,72,79,-18,4.58,0.15,22,,,
"Jan 13, 2022 01:56:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,50,56,77,15.4,82,9,77,79,-18,4.87,0.15,23.6,,,
"Jan 13, 2022 01:56:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,49,45,62.2,10.6,79,12,76,78,-13,2.84,0.17,21.5,,,
"Jan 13, 2022 01:54:21 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,58,58,72.8,16.3,72,7,83,80,-21,4.66,0.14,21.1,,,
"Jan 13, 2022 01:54:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,50,43,62.5,10,74,11,81,75,-10,2.8,0.17,20.5,,,
"Jan 13, 2022 01:54:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,52,52,65.9,13.5,82,8,78,80,-15,3.72,0.14,21,,,
"Jan 13, 2022 01:54:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,46,55,66.1,15,88,6,70,80,-22,3.95,0.14,22.7,,,
"Jan 13, 2022 01:53:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,58,44,59.6,10.5,73,5,86,77,-16,2.71,0.16,18.9,,,
"Jan 13, 2022 01:53:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,64,52,64.7,13.7,74,5,88,80,-17,3.31,0.16,20.8,,,
"Jan 13, 2022 01:53:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,48,43,67,10.1,77,8,75,78,-21,3.26,0.17,23.1,,,
"Jan 13, 2022 01:53:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,47,47,68.8,11.8,84,12,78,74,-10,3.52,0.17,21.1,,,
"Jan 13, 2022 01:50:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,59,43,60.6,10.1,70,9,91,76,-8,2.6,0.17,20.2,,,
"Jan 13, 2022 01:50:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,52,36,60.2,7.2,70,6,96,73,-12,2.56,0.17,19.9,,,
"Jan 13, 2022 01:50:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,53,46,58.3,11.1,74,12,84,75,-10,2.44,0.17,20.2,,,
"Jan 13, 2022 01:50:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,48,58,68.2,16.3,72,8,79,74,-18,3.72,0.15,22.5,,,
"Jan 13, 2022 01:50:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,46,52,63.5,13.6,88,9,73,78,-13,3.36,0.15,21.9,,,
"Jan 13, 2022 01:50:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,62,43,70.6,9.8,68,9,92,79,-15,3.48,0.18,22.1,,,
"Jan 13, 2022 01:50:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,50,48,66.1,12.2,84,11,80,76,-13,3.45,0.16,22.6,,,
"Jan 13, 2022 01:50:03 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,61,50,68.2,13.1,74,8,83,82,-16,3.77,0.15,22.1,,,
"Jan 13, 2022 01:45:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,51,41,68.5,9.1,81,0,80,77,-21,3.71,0.16,21,,,
"Jan 13, 2022 01:45:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,42,44,62.4,10.2,77,3,72,73,-20,2.96,0.16,21.9,,,
"Jan 13, 2022 01:45:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,41,41,65.8,9.1,76,7,71,72,-17,3.18,0.17,22.1,,,
"Jan 13, 2022 01:45:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,42,43,69,9.9,80,7,69,76,-19,3.62,0.16,22,,,
"Jan 13, 2022 01:45:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,37,43,62.3,9.9,81,4,63,73,-21,2.91,0.16,22.2,,,
"Jan 13, 2022 01:45:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,42,44,61,10.4,79,0,71,75,-23,2.91,0.16,21.6,,,
"Jan 13, 2022 01:45:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,43,43,66.7,10.2,83,-8,74,73,-22,3.86,0.14,21.9,,,
"Jan 13, 2022 01:44:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,42,46,64.8,11.4,81,2,69,76,-22,3.24,0.16,21.1,,,
"Jan 13, 2022 01:42:50 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,47,42,66,9.6,72,5,79,74,-18,3.08,0.17,21.4,,,
"Jan 13, 2022 01:42:42 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,41,40,63.6,8.8,69,7,71,72,-19,2.93,0.17,22.2,,,
"Jan 13, 2022 01:42:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,40,43,65.2,10.1,80,0,68,74,-23,3.15,0.17,21.6,,,
"Jan 13, 2022 01:42:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,44,44,70.1,10.4,83,2,70,78,-22,4.26,0.14,22.1,,,
"Jan 13, 2022 01:42:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,42,43,62.1,10,82,3,72,74,-21,3.01,0.16,21.3,,,
"Jan 13, 2022 01:42:06 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,47,47,61.5,11.6,79,-1,75,77,-23,3.1,0.15,21.4,,,
"Jan 13, 2022 01:41:44 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,41,41,62.9,9.1,77,5,69,75,-22,2.94,0.17,21.4,,,
"Jan 13, 2022 01:41:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,40,42,63.7,9.7,76,8,68,74,-20,2.91,0.17,21.6,,,
"Jan 13, 2022 01:41:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,43,42,66.9,9.4,76,8,72,74,-18,3.28,0.17,21.2,,,
"Jan 11, 2022 01:57:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,51,57,59.9,15.6,74,4,80,77,-27,3.03,0.15,19.4,,,
"Jan 11, 2022 01:57:05 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,51,53,59.2,14.3,75,0,79,78,-28,2.88,0.15,19.2,,,
"Jan 11, 2022 01:56:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,58,52,62.5,13.7,72,7,83,81,-26,2.97,0.16,18.4,,,
"Jan 11, 2022 01:56:48 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,45,53,65.6,14.2,81,5,72,78,-30,3.32,0.16,19.6,,,
"Jan 11, 2022 01:56:33 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,56,52,67.6,13.5,75,7,81,80,-30,3.39,0.17,20.2,,,
"Jan 11, 2022 01:56:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,52,56,66.5,15.2,81,-4,73,85,-32,4,0.14,20.4,,,
"Jan 11, 2022 01:56:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,44,53,58.1,14.1,76,4,71,77,-30,2.56,0.16,19.2,,,
"Jan 11, 2022 01:56:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,49,51,60.3,13.3,72,5,76,79,-30,2.73,0.16,18.9,,,
"Jan 11, 2022 01:55:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,41,64,62.6,18.8,80,-5,61,84,-37,3.55,0.14,21.4,,,
"Jan 11, 2022 01:52:57 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,63,57,68.4,15.8,73,1,85,81,-27,4.11,0.14,19.2,,,
"Jan 11, 2022 01:52:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",72,29,45,57.2,10.8,89,-7,51,70,-35,2.49,0.16,21.5,,,
"Jan 11, 2022 01:52:38 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,56,63,61.7,18,73,3,82,80,-27,3.4,0.14,19.5,,,
"Jan 11, 2022 01:52:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,48,50,63.8,12.9,75,12,80,73,-25,3.05,0.16,18.9,,,
"Jan 11, 2022 01:52:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,57,49,63.1,12.4,66,4,90,75,-26,3.07,0.16,18.2,,,
"Jan 11, 2022 01:52:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,36,62,65.6,17.7,85,6,60,76,-32,3.49,0.15,21.6,,,
"Jan 11, 2022 01:52:03 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,54,61,68.4,17.5,72,6,78,82,-28,3.84,0.15,19.8,,,
"Jan 11, 2022 01:51:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,39,65,61.1,19.1,82,3,60,81,-33,3.24,0.14,20.8,,,
"Jan 11, 2022 01:51:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,44,56,63.7,15.2,80,8,67,81,-28,3.33,0.15,19.1,,,
"Jan 11, 2022 01:51:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,55,38,58.6,8,73,-6,85,76,-29,2.46,0.17,18.9,,,
"Jan 11, 2022 01:51:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,49,63,58,18.2,75,6,73,81,-28,2.96,0.14,19.7,,,
"Jan 11, 2022 01:51:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",62,40,62,65.2,17.7,79,2,61,80,-37,3.54,0.15,22.1,,,
"Jan 11, 2022 01:48:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,53,54,62.5,14.4,73,4,79,79,-30,3.3,0.15,20.1,,,
"Jan 11, 2022 01:48:10 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,53,55,61.2,15,68,6,83,75,-28,3.03,0.15,18.4,,,
"Jan 11, 2022 01:47:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,57,49,70.3,12.5,77,1,84,79,-31,4.12,0.15,19.9,,,
"Jan 11, 2022 01:47:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,66,54,61.9,14.7,74,-2,86,83,-28,3.19,0.15,19.3,,,
"Jan 11, 2022 01:47:44 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,50,56,61,15.3,72,7,79,77,-30,3.14,0.15,18.4,,,
"Jan 11, 2022 01:47:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,59,61,68.8,17.2,77,2,82,82,-30,3.83,0.15,19.5,,,
"Jan 11, 2022 01:47:29 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,39,64,67.7,18.6,77,5,63,77,-35,3.76,0.15,20.9,,,
"Jan 11, 2022 01:47:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,53,58,62,16.2,75,-8,78,81,-33,3.29,0.14,20.2,,,
"Jan 11, 2022 01:47:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,51,53,66.3,14.1,76,5,76,80,-28,3.7,0.15,19.8,,,
"Jan 11, 2022 01:47:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,63,52,58.2,13.8,67,3,86,80,-25,2.71,0.15,18.6,,,
"Jan 11, 2022 01:46:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",71,45,56,68.5,15.5,88,-3,69,80,-34,4.13,0.14,20.4,,,
"Jan 11, 2022 01:46:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,54,49,62,12.5,72,11,80,80,-29,2.82,0.17,19.5,,,
"Jan 11, 2022 01:46:39 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,40,68,63.7,20.4,85,-3,62,80,-38,3.78,0.13,21,,,
"Jan 11, 2022 01:46:33 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,44,68,62.8,20.5,79,-3,67,82,-36,3.57,0.14,20.5,,,
"Jan 11, 2022 01:41:47 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,59,54,64.5,14.7,71,6,84,79,-24,3.25,0.16,19.1,,,
"Jan 11, 2022 01:41:40 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,55,54,60.3,14.6,69,8,83,77,-24,2.8,0.16,18.6,,,
"Jan 11, 2022 01:41:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,42,57,60.8,15.7,85,7,65,80,-30,3.12,0.15,20.9,,,
"Jan 11, 2022 01:41:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,65,54,67.9,14.5,62,5,86,81,-28,3.59,0.16,19.1,,,
"Jan 11, 2022 01:41:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",69,49,58,67.7,16.3,86,0,72,82,-30,4.27,0.13,19.7,,,
"Jan 11, 2022 01:41:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",66,44,60,65.5,17,83,-4,66,82,-34,3.72,0.14,21.2,,,
"Jan 11, 2022 01:40:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,59,62,65.8,17.6,72,1,81,83,-28,3.51,0.15,19.6,,,
"Jan 11, 2022 01:40:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,51,57,62.4,15.7,70,9,74,82,-31,3.04,0.16,19.7,,,
"Jan 11, 2022 01:40:37 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,67,60,61.2,16.9,73,1,85,85,-28,2.96,0.16,19.2,,,
"Jan 11, 2022 01:40:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,59,59,62.5,16.8,75,4,79,85,-30,3.05,0.16,20.2,,,
"Jan 11, 2022 01:40:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,47,66,60.5,19.6,71,3,69,83,-36,2.93,0.15,20.5,,,
"Jan 11, 2022 01:39:49 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,48,62,62.5,17.9,77,0,69,84,-37,3.34,0.14,21,,,
"Jan 11, 2022 01:36:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,50,51,64.1,13.4,85,5,74,81,-26,3.24,0.16,20.5,,,
"Jan 11, 2022 01:36:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,50,54,63.2,14.4,81,5,76,80,-27,3.2,0.15,20.4,,,
"Jan 11, 2022 01:36:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,55,48,63.1,11.9,70,8,83,77,-29,2.96,0.17,19.5,,,
"Jan 11, 2022 01:36:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,40,53,65.6,14,75,11,62,80,-34,3.31,0.16,22.5,,,
"Jan 11, 2022 01:36:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,50,58,61.7,16.3,72,12,75,81,-28,3.05,0.15,20.5,,,
"Jan 11, 2022 01:35:51 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,41,59,63.6,16.6,80,4,65,79,-34,3.36,0.15,21.9,,,
"Jan 11, 2022 01:35:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,38,54,66,14.7,84,6,60,79,-34,3.73,0.14,22.1,,,
"Jan 11, 2022 01:35:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,52,65,64.9,19,77,2,72,85,-33,3.46,0.15,21.1,,,
"Jan 11, 2022 01:35:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,51,63,62.6,18.1,82,4,75,82,-32,3.45,0.14,19.7,,,
"Jan 11, 2022 01:35:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,46,61,63.7,17.3,72,11,68,82,-33,3.25,0.15,21.3,,,
"Jan 11, 2022 01:32:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,58,59,66.6,16.7,70,10,92,75,-19,3.85,0.14,16.4,,,
"Jan 11, 2022 01:31:51 PM","Avenge Pro Composite BBCOR",Right,"General Practice",67,45,55,67.8,15,83,5,74,76,-30,3.88,0.15,20.1,,,
"Jan 11, 2022 01:31:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",50,52,59,63.2,16.8,66,7,81,76,-31,3.42,0.14,18.9,,,
"Jan 11, 2022 01:31:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,45,63,67.8,18.1,68,14,80,70,-20,3.73,0.15,18.8,,,
"Jan 11, 2022 01:31:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,51,54,63.2,14.6,73,5,79,77,-28,3.42,0.14,18.7,,,
"Jan 11, 2022 01:31:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,64,58,68,16.1,63,7,91,80,-23,3.8,0.15,18.2,,,
"Jan 11, 2022 01:31:11 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,55,53,62.2,14.2,68,4,83,77,-27,3.1,0.15,17.6,,,
"Jan 11, 2022 01:31:04 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,48,69,59.6,20.7,82,-4,76,78,-26,3.47,0.13,18.5,,,
"Jan 11, 2022 01:24:22 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,44,51,68.7,13.5,74,16,77,70,-10,3.34,0.17,20.5,,,
"Jan 11, 2022 01:24:15 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,51,53,64.1,13.9,68,13,84,73,-15,3.12,0.16,18.9,,,
"Jan 11, 2022 01:24:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,45,55,68.9,14.8,71,10,76,74,-23,4.07,0.14,21.6,,,
"Jan 11, 2022 01:24:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,36,58,69.2,16.2,82,14,63,72,-17,4.04,0.15,21.5,,,
"Jan 11, 2022 01:23:54 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,58,50,71.6,12.8,63,11,89,76,-16,3.99,0.16,20,,,
"Jan 11, 2022 01:23:48 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,49,51,60.3,13.2,65,14,79,76,-16,2.64,0.17,18.4,,,
"Jan 11, 2022 01:23:41 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,35,60,67.7,17,74,19,67,66,-11,3.24,0.17,20.8,,,
"Jan 11, 2022 01:23:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",60,43,67,75.5,19.9,76,10,71,76,-20,5.41,0.13,21.4,,,
"Jan 11, 2022 01:23:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,36,68,75.8,20.2,82,-1,58,78,-33,6.43,0.11,24,,,
"Jan 11, 2022 01:21:35 PM","Avenge Pro Composite BBCOR",Right,"General Practice",42,54,47,70.8,11.5,58,18,89,72,-10,3.59,0.17,18.5,,,
"Jan 11, 2022 01:21:27 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,50,60,65.8,17,73,14,74,81,-18,3.51,0.15,19.2,,,
"Jan 11, 2022 01:21:20 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,46,73,72.3,22.4,74,10,73,78,-23,5.03,0.13,20.3,,,
"Jan 11, 2022 01:21:12 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,44,55,66.4,14.9,70,18,77,71,-12,3.12,0.17,18.9,,,
"Jan 11, 2022 01:21:06 PM","Avenge Pro Composite BBCOR",Right,"General Practice",58,53,55,64.9,14.8,75,11,78,80,-19,3.21,0.16,19,,,
"Jan 11, 2022 01:20:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",39,55,57,68.7,15.8,55,16,85,75,-16,3.68,0.16,18.7,,,
"Jan 11, 2022 01:20:52 PM","Avenge Pro Composite BBCOR",Right,"General Practice",63,45,58,65.3,16.2,80,13,72,77,-16,3.41,0.15,18.7,,,
"Jan 11, 2022 01:20:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",47,59,59,68.2,16.6,64,11,84,79,-19,3.87,0.15,19.3,,,
"Jan 11, 2022 01:20:40 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,44,65,63.6,19.1,77,4,71,77,-26,3.78,0.13,19.9,,,
"Jan 11, 2022 01:20:34 PM","Avenge Pro Composite BBCOR",Right,"General Practice",55,36,70,72.4,21.1,72,17,61,74,-20,4.89,0.13,22,,,
"Jan 11, 2022 01:18:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,43,64,73,18.8,73,8,72,75,-24,4.76,0.14,21.2,,,
"Jan 11, 2022 01:18:21 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,42,56,67,15.5,73,15,69,77,-18,3.69,0.15,18.7,,,
"Jan 11, 2022 01:18:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,42,56,72.1,15.5,81,12,69,76,-22,4.58,0.14,21.2,,,
"Jan 11, 2022 01:18:08 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,48,60,60.9,16.9,69,13,74,79,-18,2.75,0.17,18.1,,,
"Jan 11, 2022 01:18:00 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,34,59,69.7,16.7,71,21,64,67,-13,4.05,0.15,20.9,,,
"Jan 11, 2022 01:17:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",54,51,54,63.2,14.7,70,10,79,78,-23,3.12,0.16,18.3,,,
"Jan 11, 2022 01:17:46 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,42,59,62.9,16.4,70,18,70,74,-13,2.94,0.17,19.2,,,
"Jan 11, 2022 01:17:38 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,49,54,62.1,14.6,70,15,76,79,-18,2.97,0.16,18.1,,,
"Jan 11, 2022 01:17:25 PM","Avenge Pro Composite BBCOR",Right,"General Practice",68,41,62,69.8,18,84,8,64,79,-27,4.35,0.14,21.9,,,
"Jan 11, 2022 01:17:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,42,55,62.9,15.1,65,18,73,73,-12,2.87,0.17,18.5,,,
"Jan 11, 2022 01:17:14 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,43,67,69.1,19.8,62,14,70,77,-17,3.92,0.15,20.7,,,
"Jan 11, 2022 01:14:23 PM","Avenge Pro Composite BBCOR",Right,"General Practice",44,52,53,65.1,14.3,60,16,81,77,-14,3.04,0.17,18.7,,,
"Jan 11, 2022 01:14:16 PM","Avenge Pro Composite BBCOR",Right,"General Practice",65,40,57,67.3,15.6,81,13,66,76,-24,3.67,0.15,20.7,,,
"Jan 11, 2022 01:14:09 PM","Avenge Pro Composite BBCOR",Right,"General Practice",59,39,64,68.7,18.7,76,13,67,73,-25,3.72,0.16,20.9,,,
"Jan 11, 2022 01:14:02 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,37,63,69.1,18.3,81,16,62,75,-20,4.53,0.13,22,,,
"Jan 11, 2022 01:13:55 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,47,59,65.2,16.5,66,14,76,76,-19,3.4,0.15,18.8,,,
"Jan 11, 2022 01:13:42 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,45,54,69,14.3,65,16,74,75,-18,3.54,0.17,20.2,,,
"Jan 11, 2022 01:13:36 PM","Avenge Pro Composite BBCOR",Right,"General Practice",64,38,61,65.7,17.4,81,11,60,78,-25,3.64,0.15,21,,,
"Jan 11, 2022 01:13:30 PM","Avenge Pro Composite BBCOR",Right,"General Practice",61,42,52,65.5,13.5,78,14,66,79,-21,3.22,0.16,20.7,,,
"Jan 11, 2022 01:13:24 PM","Avenge Pro Composite BBCOR",Right,"General Practice",70,38,64,67.6,18.6,87,12,58,80,-25,4.54,0.12,21.9,,,
"Jan 11, 2022 01:13:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",48,40,68,65.9,20.4,64,17,66,76,-23,3.94,0.14,20.8,,,
"Jan 11, 2022 01:08:31 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,46,52,67.2,13.9,70,6,73,77,-22,3.66,0.15,19.5,,,
"Jan 11, 2022 01:08:21 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,49,52,63,13.6,62,10,78,77,-22,3.06,0.16,19.1,,,
"Jan 11, 2022 01:08:13 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,43,46,64.4,11.4,69,9,71,76,-22,3.08,0.17,19.9,,,
"Jan 11, 2022 01:08:01 PM","Avenge Pro Composite BBCOR",Right,"General Practice",45,41,46,65.2,11.3,62,11,71,73,-19,3.04,0.17,19.8,,,
"Jan 11, 2022 01:07:53 PM","Avenge Pro Composite BBCOR",Right,"General Practice",46,44,49,63.7,12.5,63,10,73,75,-21,3.02,0.17,19.5,,,
"Jan 11, 2022 01:07:45 PM","Avenge Pro Composite BBCOR",Right,"General Practice",48,44,50,64.2,12.8,64,8,74,74,-21,3.02,0.17,19.4,,,
"Jan 11, 2022 01:07:37 PM","Avenge Pro Composite BBCOR",Right,"General Practice",57,41,56,62.7,15.2,74,9,66,78,-22,3.28,0.15,20.2,,,
"Jan 11, 2022 01:06:37 PM","Avenge Pro Composite BBCOR",Right,"General Practice",52,46,54,63.9,14.4,69,8,73,77,-24,3.15,0.16,19.6,,,
"Jan 11, 2022 01:06:28 PM","Avenge Pro Composite BBCOR",Right,"General Practice",48,49,50,67.4,12.7,65,10,76,78,-22,3.41,0.16,19.8,,,
"Jan 11, 2022 01:06:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,44,57,66.1,15.8,68,8,68,80,-23,3.49,0.15,20.6,,,
"Jan 11, 2022 01:03:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,44,49,65.9,12.6,66,7,72,76,-21,3.07,0.17,19.7,,,
"Jan 11, 2022 01:03:18 PM","Avenge Pro Composite BBCOR",Right,"General Practice",50,40,45,62.8,10.8,67,7,67,75,-24,2.76,0.18,20,,,
"Jan 11, 2022 01:03:07 PM","Avenge Pro Composite BBCOR",Right,"General Practice",49,44,43,63.6,10.1,66,9,72,77,-23,2.96,0.17,19.8,,,
"Jan 11, 2022 01:02:59 PM","Avenge Pro Composite BBCOR",Right,"General Practice",48,45,45,63.1,10.7,64,7,75,75,-23,2.79,0.18,19.5,,,
"Jan 11, 2022 01:02:49 PM","Avenge Pro Composite BBCOR",Right,"General Practice",51,44,49,62.3,12.5,67,8,71,77,-25,2.78,0.17,19.5,,,
"Jan 11, 2022 01:02:43 PM","Avenge Pro Composite BBCOR",Right,"General Practice",56,42,51,63.1,13.1,72,7,68,77,-23,2.88,0.17,20.1,,,
"Jan 11, 2022 01:02:33 PM","Avenge Pro Composite BBCOR",Right,"General Practice",50,44,50,62.2,12.8,67,8,71,77,-24,2.74,0.17,19.3,,,
"Jan 11, 2022 01:02:26 PM","Avenge Pro Composite BBCOR",Right,"General Practice",47,45,46,63,11.1,64,8,73,76,-23,2.72,0.18,19.6,,,
"Jan 11, 2022 01:02:19 PM","Avenge Pro Composite BBCOR",Right,"General Practice",53,49,44,61.9,10.2,70,3,76,79,-26,2.78,0.17,19.1,,,
